1.0,0.37,38.98,0.0,1.0,104.0,2.0
1.0,0.51,8.05,0.0,1.0,388.0,15.0
0.0,0.15,20.73,7.0,1.0,1707.0,18.0
2.0,0.75,37.93,13.0,9.0,1116.0,53.0
0.0,0.32,9.95,0.0,1.0,91.0,8.0
1.0,0.83,26.5,0.0,1.0,3679.0,28.0
1.0,0.91,22.82,0.0,1.0,1283.0,53.0
2.0,0.08,49.4,13.0,9.0,397.0,7.0
1.0,0.59,39.84,7.0,1.0,87.0,37.0
0.0,0.49,40.88,0.0,1.0,2692.0,52.0
0.0,0.89,47.94,0.0,1.0,771.0,26.0
1.0,0.0,39.49,7.0,1.0,89.0,36.0
0.0,0.7,5.58,0.0,1.0,84.0,2.0
0.0,0.1,39.98,0.0,1.0,798.0,25.0
1.0,0.08,26.74,0.0,1.0,244.0,38.0
1.0,0.65,34.97,0.0,7.0,762.0,2.0
0.0,0.28,22.9,13.0,9.0,1193.0,55.0
2.0,0.05,39.05,13.0,9.0,41.0,2.0
0.0,0.45,41.98,0.0,7.0,842.0,53.0
1.0,0.04,20.94,0.0,1.0,303.0,2.0
2.0,0.23,38.04,13.0,9.0,92.0,38.0
1.0,0.0,19.59,0.0,1.0,2950.0,9.0
1.0,0.79,25.44,0.0,1.0,1121.0,2.0
1.0,0.53,45.5,0.0,1.0,86.0,48.0
1.0,0.32,19.14,0.0,7.0,2580.0,2.0
1.0,0.69,40.67,0.0,1.0,366.0,38.0
1.0,0.98,26.13,0.0,7.0,875.0,18.0
2.0,0.69,48.85,0.0,7.0,387.0,40.0
3.0,0.2,49.03,15.0,4.0,386.0,2.0
1.0,0.67,49.04,0.0,7.0,2212.0,18.0
2.0,0.08,46.86,13.0,9.0,73.0,2.0
0.0,0.01,35.01,18.0,4.0,751.0,2.0
0.0,0.76,35.67,0.0,7.0,2213.0,15.0
1.0,0.97,12.34,0.0,1.0,96.0,28.0
0.0,0.11,43.27,13.0,9.0,400.0,15.0
1.0,0.16,5.61,0.0,1.0,104.0,18.0
1.0,0.52,10.74,0.0,7.0,1149.0,15.0
0.0,0.33,43.27,0.0,1.0,1163.0,2.0
0.0,0.06,19.29,0.0,1.0,246.0,2.0
1.0,0.26,13.58,0.0,7.0,388.0,2.0
0.0,0.16,25.07,0.0,1.0,89.0,38.0
0.0,0.29,10.66,0.0,7.0,2952.0,50.0
2.0,0.29,8.55,13.0,9.0,36.0,15.0
1.0,0.21,35.66,7.0,1.0,74.0,25.0
1.0,0.69,46.88,13.0,9.0,398.0,20.0
1.0,0.82,20.11,0.0,1.0,758.0,20.0
2.0,0.61,36.85,0.0,1.0,95.0,2.0
